i;BuyOrSell;PosNeg;dateTime;price;encryptedName;;;starsNum;itemId;text;;;category;
124;(Kupujący);Pozytywny;2011-02-24 11:36:40;37900;C2-85-18-57-07-A6-A3-B5-6E-9D-BE-4B-54-D4-9B-E3;;;22;1446180440;komputery
125;(Kupujący);Pozytywny;2011-02-24 11:34:57;6300;12-BB-5F-D0-17-A5-6C-20-60-A7-81-21-E9-43-48-E5;;;178;1458067523;komputery
126;(Kupujący);Pozytywny;2011-02-24 11:26:44;6000;59-20-4E-94-92-44-01-2D-A5-56-F1-82-34-53-B7-84;;;98;1405665269;komputery
127;(Kupujący);Pozytywny;2011-02-24 11:19:43;24500;11-D9-B0-EF-36-74-91-CC-94-88-BF-D4-F4-C3-B6-37;;;22;1457143628;fotografia
128;(Kupujący);Pozytywny;2011-02-24 11:16:43;3300;24-31-81-2D-A7-3D-8D-AD-F3-E7-AA-4D-A9-4F-BA-65;;;140;1423281436;komputery
131;(Kupujący);Pozytywny;2011-02-24 09:10:48;2400;D2-CF-87-DA-B3-84-45-3A-C1-64-64-93-39-97-DA-20;;;76;1434480776;komputery
132;(Kupujący);Pozytywny;2011-02-24 02:11:06;1600;AD-B5-A1-9D-76-4F-8E-8A-46-C0-7C-6E-95-2F-EC-B1;;;1;1449144219;komputery
133;(Kupujący);Pozytywny;2011-02-23 23:14:20;1900;63-33-5E-09-C5-D6-AC-81-C7-B1-B0-CB-91-D1-2C-E7;;;341;1450272748;komputery
134;(Kupujący);Pozytywny;2011-02-23 23:14:20;5900;63-33-5E-09-C5-D6-AC-81-C7-B1-B0-CB-91-D1-2C-E7;;;341;1451744220;komputery
135;(Kupujący);Pozytywny;2011-02-23 23:14:19;28900;63-33-5E-09-C5-D6-AC-81-C7-B1-B0-CB-91-D1-2C-E7;;;341;1445177216;komputery
136;(Kupujący);Pozytywny;2011-02-23 23:14:19;1400;63-33-5E-09-C5-D6-AC-81-C7-B1-B0-CB-91-D1-2C-E7;;;341;1457382466;komputery
137;(Kupujący);Pozytywny;2011-02-23 22:47:27;9900;49-B1-63-59-8E-1F-05-7A-78-FC-A4-D2-D1-86-52-B2;;;89;1408467917;komputery
138;(Kupujący);Pozytywny;2011-02-23 21:35:04;10900;E3-0D-AB-03-03-86-8A-D3-AA-7C-C5-B4-39-8B-E1-ED;;;15;1442406303;komputery
139;(Kupujący);Pozytywny;2011-02-23 21:04:26;6400;30-B4-CC-56-66-60-67-FB-07-68-63-9C-0A-74-A0-03;;;20;1442677871;rtv-i-agd
140;(Kupujący);Pozytywny;2011-02-23 20:55:42;4800;DB-74-00-CA-FA-09-66-23-51-B7-4A-BC-6B-88-00-A7;;;47;1448438664;komputery
141;(Kupujący);Pozytywny;2011-02-23 20:41:24;3500;DE-6E-CE-8A-B4-D4-98-7C-DA-06-9E-79-B6-E1-05-5E;;;6;1434487920;komputery
142;(Kupujący);Pozytywny;2011-02-23 20:29:21;6700;EC-03-34-7D-C2-F2-D0-2F-30-0A-E6-5D-37-DC-8C-A5;;;95;1405409194;komputery
143;(Kupujący);Pozytywny;2011-02-23 20:16:11;4900;A0-35-30-AF-EC-EE-8F-D6-59-E9-0F-D4-85-93-2D-3B;;;192;1420339944;komputery
144;(Kupujący);Pozytywny;2011-02-23 20:05:27;5500;E1-FD-02-54-B6-EA-AD-2C-4A-07-9E-51-3B-61-EE-74;;;80;1444618503;komputery
145;(Kupujący);Pozytywny;2011-02-23 19:01:15;59900;81-53-67-7A-33-14-80-85-64-C2-EE-8F-0E-78-45-D6;;;20;1467863249;komputery
146;(Kupujący);Pozytywny;2011-02-23 18:57:52;9900;01-81-64-A2-24-4B-D2-86-E9-1D-EA-79-21-4E-BE-96;;;49;1453612921;komputery
147;(Kupujący);Pozytywny;2011-02-23 18:14:53;4800;FD-6B-66-EA-7A-20-BF-73-4D-30-A3-6F-EA-06-57-36;;;6;1453613651;rtv-i-agd
148;(Kupujący);Pozytywny;2011-02-23 17:40:25;5500;D5-42-AB-C7-F0-9E-40-39-F4-AB-DD-C1-6E-B5-53-84;;;47;1443332504;komputery
149;(Kupujący);Pozytywny;2011-02-23 16:03:59;3900;59-C3-1E-1D-5F-76-1B-A3-7C-27-A3-C8-9C-5C-9A-FC;;;13;1461061445;komputery
150;(Kupujący);Pozytywny;2011-02-23 15:04:25;36500;42-AD-22-A8-27-7C-58-C2-B6-5E-62-A7-7A-8D-9B-81;;;1;1464070468;komputery
151;(Kupujący);Pozytywny;2011-02-23 14:03:36;19500;CB-F8-A5-D9-2B-00-62-38-97-CA-CD-96-AC-83-AB-F8;;;12;1443948311;komputery
152;(Kupujący);Pozytywny;2011-02-23 11:36:47;15500;7A-68-16-BD-D1-F1-72-78-32-53-6A-4D-DD-79-5E-D1;;;185;1385856901;komputery
153;(Kupujący);Pozytywny;2011-02-23 10:24:33;1300;EA-87-C1-75-B5-63-C9-43-27-EB-AF-DA-D5-0F-10-B3;;;100;1448589676;komputery
154;(Kupujący);Pozytywny;2011-02-23 10:24:25;800;EA-87-C1-75-B5-63-C9-43-27-EB-AF-DA-D5-0F-10-B3;;;100;1415852887;komputery
157;(Kupujący);Pozytywny;2011-02-23 09:15:09;54900;5A-A1-29-A0-82-81-23-82-E8-BE-99-08-B3-F8-34-57;;;62;1437308247;rtv-i-agd
158;(Kupujący);Pozytywny;2011-02-23 09:03:57;26900;85-64-41-F4-3B-E7-16-73-32-01-A6-2A-5E-A5-E7-06;;;59;1454487237;komputery
